Name,Batch #,SAP Part #,Blend ID,Tank Size,Tank #,Area,Status,Additions,Date,Year,In Last 90 Days,# of Adjustments,Adjustment Count,Additions Flag,Duplicate Batch Count,Record Count,Group
Water-Fall RTU - SUBASSEMBLY,127415,PBM100-02-SUB,100,55,8,Skirt,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Pro-Tek HD - SUBASSEMBLY,127380,PRO101-01-SUB,101,440,3,Mezzanine,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Pro-Tek Cherry Cleanser - SUBASSEMBLY,127382,PRO104-01-SUB,104,770,6,Mezzanine,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Star Shine - SUBASSEMBLY,127389,STS174-01-SUB,174,55,8,Skirt,✔,2.0#TEA/6# Texipol,2/11/2020,2020,FALSE,,2,1,0,1,Dressings
Shine On - SUBASSEMBLY,127081,SHO196-01-SUB,196,110,13,Polishes,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Dressings
Kleenz  All - SUBASSEMBLY,127392,TRS303-01-SUB,303,55,8,Skirt,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
EZ Carnauba - SUBASSEMBLY,127044,EZC348-01-SUB,348,110,13,Polishes,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Daddy-O - SUBASSEMBLY,127259,SHS358-01-SUB,358,55,13,Polishes,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Metal Polish - SUBASSEMBLY,127252,JWX405-01-SUB,405,55,13,Polishes,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Shift - SUBASSEMBLY,127233,SHS429-01-SUB,429,275,1,Mezzanine,✔,19# Salt,2/11/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
DA Microfiber Cutting Crème VOC -  SUBASSEMBLY,127250,DCC490-01-SUB,490,55,13,Polishes,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Pure Cut VOC - SUBASSEMBLY,127255,PUC499-01-SUB,499,120,13,Polishes,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Complete - Tire Clear Coat - SUBASSEMBLY,127423,CMP700-01-SUB,700,55,8,Skirt,✔,,2/11/2020,2020,FALSE,,0,0,0,1,Dressings
BXMPEC-4  Easy Cut Metal Polish - SUBASSEMBLY,127175,BMX100-01-SUB,100,55,55,Polishes,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Front Range BMC Solvent - SUBASSEMBLY,127449,FRR101-01-SUB,101,275,1,Mezzanine,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Grappler Premium - SUBASSEMBLY,127460,GRP190-01-SUB,190,165,5,Mezzanine,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Dressings
TNT Treatment - SUBASSEMBLY,127257,TNT198-01-SUB,198,55,13,Polishes,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Dressings
Spoke & Wheel Regular - SUBASSEMBLY,126990,SWR231-01-SUB,231,1000,10,Acid/Corrosive,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Spoke & Wheel Regular - SUBASSEMBLY,127401,SWR231-01-SUB,231,1000,10,Acid/Corrosive,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Bio-Zyme -  SUBASSEMBLY,127490,BIZ256-01-SUB,256,330,4,Mezzanine,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Soap Plus - SUBASSEMBLY,127454,R2D278-01-SUB,278,330,3,Mezzanine,✔,12.0# Salt,2/12/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Mean Green - SUBASSEMBLY,127451,MGR280-01-SUB,280,275,5,Mezzanine,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Perfection VOC - SUBASSEMBLY,127395,PER336-01-SUB,336,110,13,Polishes,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Speed Wax VOC - SUBASSEMBLY,127455,SPW373-01-SUB,373,990,6,Mezzanine,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Jade Marine - Ceramic Coating - Fast Cure - SUBASSEMBLY,127472,JCC500-04-SUB-2,500,1,Jug,Lab,✔,,2/12/2020,2020,FALSE,,0,0,0,1,Coatings
Impressive Compound - SUBASSEMBLY,127264,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/12/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127265,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/12/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127262,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/12/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127263,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/12/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127261,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/12/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
SC Hi-pH 50% - SUBASSEMBLY,127465,SCH920-01-SUB,920,55,Drum,Skirt,✔,stir & resample,2/12/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Undercarriage Dressing+ - SUBASSEMBLY,127061,ADP099-01-SUB,099,330,1,Mezzanine,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Dressings
John's Mobile Wash Drum Kit - Surfactant -  SUBASSEMBLY,127367,CWS101-01-SUB,101,55,Drum,Skirt,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Super Spot - SUBASSEMBLY,127495,SSP147-01-SUB,147,275,4,Mezzanine,✔,11# SXS,2/13/2020,2020,FALSE,,1,1,0,1,Cleaners & Degreaser
Tire Shine+ - SUBASSEMBLY,127171,ADP175-01-SUB,175,495,11,Polishes,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Dressings
Tire Shine+ - SUBASSEMBLY,127172,ADP175-01-SUB,175,495,11,Polishes,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Dressings
BTS Protectant - SUBASSEMBLY,127497,BTS184-01-SUB,184,55,7,Skirt,✔,water,2/13/2020,2020,FALSE,,1,1,0,1,Dressings
Ex-Con Concrete Remover - SUBASSEMBLY,127500,EXC340-01-SUB,340,55,8,Skirt,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
The Last Soap - SUBASSEMBLY,127386,TLC352-01-SUB,352,165,1,Mezzanine,✔,6.1# Salt,2/13/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Odor Neutralizer - Apple - SUBASSEMBLY,127503,ODR404-01-SUB,404,55,8,Skirt,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Interior Super Soap - SUBASSEMBLY,127502,ISS458-01-SUB,458,55,8,Skirt,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Jade Quartz PRO - Ceramic Coating - SUBASSEMBLY,127332,JCP500-03-SUB,500,5,Pail,Lab,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Coatings
Impressive Compound - SUBASSEMBLY,127274,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127275,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127273,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127271,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127272,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127269,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127270,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127266,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127268,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,127267,UCP503-01-SUB,503,110,13,Polishes,✔,1.8#Accusol,2/13/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Ceramic Shine - SUBASSEMBLY,127416,BLE520-01-SUB,520,275,5,Mezzanine,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Jade Quartz - UV Reactive - Ceramic Coating - SUBASSEMBLY,127565,JCC600-03-SUB,600,5,Pail,Lab,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Coatings
Bright Works - SUBASSEMBLY,127462,IES909-01-SUB,909,55,Drum,Acid/Corrosive,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
CIP-1 - SUBASSEMBLY,127464,IES916-01-SUB,916,330,3,Mezzanine,✔,,2/13/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Solution - SUBASSEMBLY,127618,BZD104-01-SUB,104,110,1,Mezzanine,✔,,2/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Universal Dressing - SUBASSEMBLY,127625,UNV192-01-SUB,192,330,5,Mezzanine,✔,30# Texipol,2/14/2020,2020,FALSE,,1,1,0,1,Dressings
B&B Dist. Universal Dressing - SUBASSEMBLY,127605,BBD192-01-SUB,192,55,2,Mezzanine,✔,5.35# texipol,2/14/2020,2020,FALSE,,1,1,0,1,Dressings
Endurance Plus - SUBASSEMBLY,127611,ENP199-01-SUB,199,10,Drum,Skirt,✔,,2/14/2020,2020,FALSE,,0,0,0,1,Dressings
Foamy HD - SUBASSEMBLY,127492,FHD259-01-SUB,259,275,3,Mezzanine,✔,,2/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
"Iron Remover, Thick - SUBASSEMBLY",127647,PBM275-01-SUB,275,55,Drum,Acid/Corrosive,✔,,2/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Good As Gold - SUBASSEMBLY,127620,BZD281-01-SUB,281,550,6,Mezzanine,✔,,2/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Blow Out Degreaser -  SUBASSEMBLY,127609,DEP342-01-SUB,342,55,8,Skirt,✔,,2/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
